IDlist	GLOSS	VALUE	FORM	ID	NOTES	LOAN	LOAN_SOURCE	DOCULECT	SOURCE
48	bed	sito		9172				prom01	josserand1983mixtec
48	bed	xito		9173				prom01	josserand1983mixtec
48	bed	šìtó		9174				reye11	josserand1983mixtec
48	bed	čito		9175				sayu11	josserand1983mixtec
48	bed	ito		9176				sind11	josserand1983mixtec
48	bed	kama		9177		yes	Spanish	sini11	josserand1983mixtec
48	bed	ito		9178				tama11	josserand1983mixtec
48	bed	šito		9179				tama12	josserand1983mixtec
48	bed	ito		9180				tata11	josserand1983mixtec
48	bed	šito		9181				teco11	josserand1983mixtec
48	bed	ito		9182				teit11	josserand1983mixtec
48	bed	čito		9183				tejo11	josserand1983mixtec
48	bed	šito		9184				tepe11	josserand1983mixtec
48	bed	čito		9185				tepe12	josserand1983mixtec
48	bed	sito		9186				tepo11	josserand1983mixtec
48	bed	šito		9187				tida11	josserand1983mixtec
48	bed	ṣ̌ito		9188				tila11	josserand1983mixtec
48	bed	xito		9189				tlac11	josserand1983mixtec
48	bed	šito		9190				tlal11	josserand1983mixtec
48	bed	šito		9191				tlaz11	josserand1983mixtec
48	bed	šito		9192				tona11	josserand1983mixtec
48	bed	kama		9193		yes	Spanish	toto12	josserand1983mixtec
48	bed	čito		9194				tutu11	josserand1983mixtec
48	bed	kama		9195		yes	Spanish	xaya11	josserand1983mixtec
48	loft	šītó		9196				xaya12	josserand1983mixtec
48	bed	šito		9197				yolo11	josserand1983mixtec
48	bed	nisto		9198				yolo12	josserand1983mixtec
48	bed	xito		9199				yoso11	josserand1983mixtec
48	bed	xito		9200				yucu11	josserand1983mixtec
48	bed	ʔìtō		9201				yucu12	josserand1983mixtec
48	bed	šito		9202				yucu13	josserand1983mixtec
48	bed	ʔìštō		9203				yucu15	josserand1983mixtec
48	bed	šito		9204				yucu16	josserand1983mixtec
48	bed	kama		9205		yes	Spanish	yuta11	josserand1983mixtec
48	bed	ito		9206				yuta12	josserand1983mixtec
48	bed	čito		9207				zaca11	josserand1983mixtec
48	bed	šito		9208				zapo11	josserand1983mixtec
49	stool	čayu		9209				acat11	josserand1983mixtec
49	stool	banku		9210		yes	Spanish	adeq11	josserand1983mixtec
49	stool	teže		9211				ahue11	josserand1983mixtec
49	stool	tayì		9212				alac11	josserand1983mixtec
49	stool	tayu		9213				alco11	josserand1983mixtec
49	stool	banku		9214		yes	Spanish	amat11	josserand1983mixtec
49	stool	ȼayu		9215				apas11	josserand1983mixtec
49	bench	ȼayu		9216				apoa11	josserand1983mixtec
49	stool	siya		9217				atat11	josserand1983mixtec
49	stool	tei		9218				aten11	josserand1983mixtec
49	stool	tayu		9219				atoy11	josserand1983mixtec
49	stool	iʰtū̡ʔ-ⁿdu̡ʔuʔ		9220				ayut11	josserand1983mixtec
49	stool	tayi		9221				brav11	josserand1983mixtec
49	stool	tei		9222				caca11	josserand1983mixtec
49	stool	tayi		9223				cahu11	josserand1983mixtec
49	stool	sia		9224				chal11	josserand1983mixtec
49	stool	težu		9225				chal11	josserand1983mixtec
49	stool	tʸayu		9226				chay11	josserand1983mixtec
49	stool	tei		9227				chay12	josserand1983mixtec
49	stool	teyu		9228				chaz11	josserand1983mixtec
49	stool	ȼayu		9229				chic11	josserand1983mixtec
49	stool	teyu		9230				chig11	josserand1983mixtec
49	stool	teu		9231				coat11	josserand1983mixtec
49	stool	tʸayu		9232				coic11	josserand1983mixtec
49	stool	tʸayu		9233				colo11	josserand1983mixtec
49	stool	tei		9234				coso11	josserand1983mixtec
49	stool	banku		9235		yes	Spanish	coxc11	josserand1983mixtec
49	stool	čažu		9236				cris11	josserand1983mixtec
49	stool	tayi		9237				cuat11	josserand1983mixtec
49	stool	teyu		9238				cuau11	josserand1983mixtec
49	stool	čaži		9239				cuil11	josserand1983mixtec
49	stool	teyu		9240				cuya11	josserand1983mixtec
49	stool	teyu		9241				diux11	josserand1983mixtec
49	stool	čei		9242				dura11	josserand1983mixtec
49	stool	taži		9243				esta11	josserand1983mixtec
49	stool	težu		9244				este11	josserand1983mixtec
49	stool	tei		9245				flor11	josserand1983mixtec
49	stool	težū		9246				gran11	josserand1983mixtec
49	stool	ȼ̣eye		9247				guad11	josserand1983mixtec
49	stool	tʸayu		9248				huaz11	josserand1983mixtec
49	stool	težu		9249				huit11	josserand1983mixtec
49	stool	teyu		9250				itun11	josserand1983mixtec
49	stool	čaži		9251				ixpa11	josserand1983mixtec
49	stool	silʸa		9252		yes	Spanish	ixta11	josserand1983mixtec
49	stool	tʸayu		9253				ixta11	josserand1983mixtec
49	stool	(ti)-ȼayu	ti-ȼayu	9254				ixta12	josserand1983mixtec
49	stool	banku		9255		yes	Spanish	ixta13	josserand1983mixtec
49	stool	tʸayu		9256				jami11	josserand1983mixtec
49	stool	banku		9257		yes	Spanish	jate11	josserand1983mixtec
49	stool	tayu		9258				jica11	josserand1983mixtec
49	stool	tayu		9259				jica12	josserand1983mixtec
49	stool	ti-ȼayu		9260				joco11	josserand1983mixtec
49	stool	šila		9261		yes	Spanish	juxt11	josserand1983mixtec
49	stool	tʸʰai		9262				juxt11	josserand1983mixtec
49	stool	tʸayu		9263				lore11	josserand1983mixtec
49	stool	tʸayu		9264				mech11	josserand1983mixtec
49	stool	tʸāyù		9265				metl11	josserand1983mixtec
49	stool	banku		9266		yes	Spanish	mica11	josserand1983mixtec
49	stool	tʸai		9267				mixt11	josserand1983mixtec
49	stool	težu		9268				moli11	josserand1983mixtec
49	stool	banka		9269		yes	Spanish	mont12	josserand1983mixtec
49	stool	teyu		9270				mont13	josserand1983mixtec
49	stool	banku		9271		yes	Spanish	mont14	josserand1983mixtec
49	stool	banko		9272		yes	Spanish	more11	josserand1983mixtec
49	stool	banku		9273		yes	Spanish	ndua11	josserand1983mixtec
49	stool	teži		9274				nuch11	josserand1983mixtec
49	stool	banku		9275		yes	Spanish	nund11	josserand1983mixtec
49	stool	banku		9276		yes	Spanish	nund12	josserand1983mixtec
49	stool	tei		9277				nund13	josserand1983mixtec
49	stool	banka		9278		yes	Spanish	nuti11	josserand1983mixtec
49	stool	(či)težu	či-težu	9279				nuxa11	josserand1983mixtec
49	stool	či-teyu		9280				nuxi11	josserand1983mixtec
49	stool	tēyūʔ-(lúlí)	tēyūʔ	9281	second part just means small			nuyo11	josserand1983mixtec
49	stool	tēžù		9282				ocot11	josserand1983mixtec
49	stool	ba̡ᵑgu		9283		yes	Spanish	pena12	josserand1983mixtec
49	stool	šìla̡		9284		yes	Spanish	peno11	josserand1983mixtec
49	stool	težu		9285				peno11	josserand1983mixtec
49	stool	šile		9286		yes	Spanish	pied11	josserand1983mixtec
49	stool	težu		9287				pied11	josserand1983mixtec
49	stool	tayu		9288				pino11	josserand1983mixtec
49	stool	tayu		9289				pino12	josserand1983mixtec
49	stool	banka		9290		yes	Spanish	prog11	josserand1983mixtec
49	stool	taži		9291				prog12	josserand1983mixtec
49	stool	teyu		9292				prom01	josserand1983mixtec
49	stool	čʸei		9293				reye11	josserand1983mixtec
49	stool	tayu		9294				sayu11	josserand1983mixtec
49	stool	težu		9295				sind11	josserand1983mixtec
49	stool	ba̡ᵑgu		9296		yes	Spanish	sini11	josserand1983mixtec
49	stool	(ti)-ȼayu	ti-ȼayu	9297				soya11	josserand1983mixtec
49	stool	šile		9298		yes	Spanish	tama11	josserand1983mixtec
49	bench	težu		9299				tama11	josserand1983mixtec
49	stool	teže͂		9300				tama12	josserand1983mixtec
49	stool	teyu		9301				tata11	josserand1983mixtec
49	stool	čei		9302				teco11	josserand1983mixtec
49	stool	ti-teyu		9303				teit11	josserand1983mixtec
49	stool	čai		9304				tejo11	josserand1983mixtec
49	stool	tei		9305				tepe11	josserand1983mixtec
49	stool	tayu		9306				tepe12	josserand1983mixtec
49	altar	tayu		9307				tepo11	josserand1983mixtec
49	stool	(ti)teyu	ti-teyu	9308				tida11	josserand1983mixtec
49	stool	ṣ̌ila		9309		yes	Spanish	tila11	josserand1983mixtec
49	stool	težu		9310				tlac11	josserand1983mixtec
49	stool	ȼʸee		9311				tlac12	josserand1983mixtec
49	stool	tai-teʔe		9312				tlal11	josserand1983mixtec
49	stool	težu		9313				tlaz11	josserand1983mixtec
49	stool	teyu		9314				tona11	josserand1983mixtec
49	stool	siyeta		9315		yes	Spanish	toto12	josserand1983mixtec
49	stool	tʸayu		9316				tutu11	josserand1983mixtec
49	stool	tei		9317				xaya11	josserand1983mixtec
49	saddle	tēí		9318				xaya12	josserand1983mixtec
49	stool	težu		9319				yolo11	josserand1983mixtec
49	stool	tayu		9320				yolo12	josserand1983mixtec
49	bench	tažu		9321				yoso11	josserand1983mixtec
49	stool	težu		9322				yucu11	josserand1983mixtec
49	stool	tèyū		9323				yucu12	josserand1983mixtec
49	stool	tēì-kʷàʔá		9324				yucu13	josserand1983mixtec
49	stool	tažu		9325				yucu15	josserand1983mixtec
49	stool	banku		9326		yes	Spanish	yucu16	josserand1983mixtec
49	stool	šile		9327		yes	Spanish	yuta11	josserand1983mixtec
49	stool	težu		9328				yuta12	josserand1983mixtec
49	stool	tayu		9329				zaca11	josserand1983mixtec
49	stool	teyu		9330				zapo11	josserand1983mixtec
50	animal	kɨtɨ		9331				acat11	josserand1983mixtec
50	animal	kiti		9332				achi11	josserand1983mixtec
50	animal	kiti		9333				adeq11	josserand1983mixtec
50	animal	kiti		9334				ahue11	josserand1983mixtec
50	animal	kiti		9335				alac11	josserand1983mixtec
50	animal	kiti		9336				alco11	josserand1983mixtec
50	animal	kiči		9337				amat11	josserand1983mixtec
50	animal	kiti		9338				apas11	josserand1983mixtec
50	animal	kiti (tata)	kiti-tata	9339				apoa11	josserand1983mixtec
50	animal	kɨtɨ		9340				atat11	josserand1983mixtec
50	animal	kītì		9341				aten11	josserand1983mixtec
50	animal	kiti		9342				atoy11	josserand1983mixtec
50	animal	kitiʔ		9343				ayut11	josserand1983mixtec
50	animal	kiti		9344				brav11	josserand1983mixtec
50	animal	kiti		9345				caca11	josserand1983mixtec
50	animal	kiti		9346				cahu11	josserand1983mixtec
50	animal	kɨtɨ		9347				chal11	josserand1983mixtec
50	animal	kɨtɨ		9348				chay11	josserand1983mixtec
50	animal	kiti		9349				chay12	josserand1983mixtec
50	animal	kiȼi		9350				chaz11	josserand1983mixtec
50	animal	ti (tata)	ti-tata	9351				chic11	josserand1983mixtec
50	animal	kiȼi		9352				chig11	josserand1983mixtec
50	animal	kɨtɨ		9353				coat11	josserand1983mixtec
50	animal	kiti		9354				coic11	josserand1983mixtec
50	animal	kɨtɨ		9355				colo11	josserand1983mixtec
50	animal	kisi		9356				coso11	josserand1983mixtec
50	animal	kiti		9357				coxc11	josserand1983mixtec
50	animal	kɨtɨ		9358				cris11	josserand1983mixtec
50	animal	kiti		9359				cuat11	josserand1983mixtec
50	animal	kɨtɨ		9360				cuau11	josserand1983mixtec
50	animal	kiti		9361				cuil11	josserand1983mixtec
50	animal	kɨtɨ		9362				cuya11	josserand1983mixtec
50	animal	kɨtɨ		9363				diux11	josserand1983mixtec
50	animal	kīȼì		9364				dura11	josserand1983mixtec
50	animal	kiti		9365				esta11	josserand1983mixtec
50	animal	kɨtɨ		9366				este11	josserand1983mixtec
50	animal	kiči		9367				flor11	josserand1983mixtec
50	animal	kɨtɨ		9368				gran11	josserand1983mixtec
50	animal	kīȼì		9369				guad11	josserand1983mixtec
50	animal	kɨtɨ		9370				huaz11	josserand1983mixtec
50	animal	kɨtɨ		9371				huit11	josserand1983mixtec
50	animal	kɨtɨ		9372				itun11	josserand1983mixtec
50	animal	kītì		9373				ixpa11	josserand1983mixtec
50	animal	kɨtɨ		9374				ixta11	josserand1983mixtec
50	animal	kiti (tata)	kiti-tata	9375				ixta12	josserand1983mixtec
50	animal	kisi		9376				ixta13	josserand1983mixtec
50	animal	kɨtɨ		9377				jami11	josserand1983mixtec
50	animal	(-tɨ)	tɨ	9378	I think this is the pronoun			jate11	josserand1983mixtec
50	animal	kiti		9379				jate11	josserand1983mixtec
50	animal	kiti		9380				jica11	josserand1983mixtec
50	animal	kiti		9381				jica12	josserand1983mixtec
50	animal	kiti		9382				joco11	josserand1983mixtec
50	animal	kitʸi		9383				juxt11	josserand1983mixtec
50	animal	kɨtɨ		9384				lore11	josserand1983mixtec
50	animal	kɨtɨ		9385				mech11	josserand1983mixtec
50	animal	kītí		9386				metl11	josserand1983mixtec
50	animal	kisi		9387				mica11	josserand1983mixtec
50	animal	kiti		9388				mixt11	josserand1983mixtec
50	animal	kiti		9389				moli11	josserand1983mixtec
50	animal	kiti		9390				mont12	josserand1983mixtec
50	animal	kɨtɨ		9391				mont13	josserand1983mixtec
50	animal	kiti		9392				more11	josserand1983mixtec
50	animal	kiti		9393				ndua11	josserand1983mixtec
50	animal	kiti		9394				nuch11	josserand1983mixtec
50	animal	kiti		9395				nund11	josserand1983mixtec
50	animal	kiti		9396				nund12	josserand1983mixtec
50	animal	kiti		9397				nund13	josserand1983mixtec
50	animal	kɨtɨ		9398				nuti11	josserand1983mixtec
50	animal	kiti		9399				nuxa11	josserand1983mixtec
50	animal	ti(kʷi̡ʔna̡)	ti-kʷi̡ʔna̡	9400				nuxi11	josserand1983mixtec
50	animal	kitɨ		9401				nuyo11	josserand1983mixtec
50	animal	kiti		9402				ocot11	josserand1983mixtec
50	animal	kiti		9403				pena12	josserand1983mixtec
50	animal	kɨ̀tɨ̀		9404				peno11	josserand1983mixtec
50	animal	kɨtɨ		9405				pied11	josserand1983mixtec
50	animal	kiti (kuʔu)	kiti-kuʔu	9406				pino11	josserand1983mixtec
50	animal	kɨtɨ		9407				pino12	josserand1983mixtec
50	animal	kiti		9408				prog11	josserand1983mixtec
50	animal	kiti		9409				prog12	josserand1983mixtec
50	animal	kɨtɨʔ		9410				prom01	josserand1983mixtec
50	animal	kīči		9411				reye11	josserand1983mixtec
50	animal	kiti		9412				sayu11	josserand1983mixtec
50	animal	kɨtɨ (tata)	kɨtɨ-tata	9413				sind11	josserand1983mixtec
50	animal	kiti		9414				sini11	josserand1983mixtec
50	animal	kiti (tata)	kiti-tata	9415				soso11	josserand1983mixtec
50	animal	ti (tata)	ti-tata	9416				soya11	josserand1983mixtec
50	animal	kɨtɨ (xʷi̡ʔna̡)	kɨtɨ-xʷi̡ʔna̡	9417				tama11	josserand1983mixtec
50	animal	kiti		9418				tama12	josserand1983mixtec
50	animal	kɨtɨ		9419				tata11	josserand1983mixtec
50	animal	kítʸì		9420				teco11	josserand1983mixtec
50	animal	kiti		9421				teit11	josserand1983mixtec
50	animal	kiti		9422				tejo11	josserand1983mixtec
50	animal	kisi		9423				tepe11	josserand1983mixtec
50	animal	kiti		9424				tepe12	josserand1983mixtec
50	animal	kete		9425				tepo11	josserand1983mixtec
50	animal	kiti		9426				tida11	josserand1983mixtec
50	animal	kɨtɨ		9427				tila11	josserand1983mixtec
50	animal	kɨȼɨ		9428				tlac11	josserand1983mixtec
50	animal	kiȼi		9429				tlal11	josserand1983mixtec
50	animal	kɨtɨ		9430				tlaz11	josserand1983mixtec
50	animal	kisi		9431				tona11	josserand1983mixtec
50	animal	kisi		9432				toto12	josserand1983mixtec
50	animal	kɨtɨ		9433				tutu11	josserand1983mixtec
50	animal	kisi		9434				xaya11	josserand1983mixtec
50	animal	kīsì		9435				xaya12	josserand1983mixtec
50	animal	kɨtɨ		9436				yolo11	josserand1983mixtec
50	animal	kiti		9437				yolo12	josserand1983mixtec
50	animal	kɨtɨ		9438				yoso11	josserand1983mixtec
50	animal	kiti		9439				yucu11	josserand1983mixtec
50	animal	tìì		9440				yucu12	josserand1983mixtec
50	animal	kiti		9441				yucu13	josserand1983mixtec
50	animal	kītí		9442				yucu15	josserand1983mixtec
50	animal	kiti		9443				yucu16	josserand1983mixtec
50	animal	kɨtɨ		9444				yuta11	josserand1983mixtec
50	animal	kɨtɨ		9445				yuta12	josserand1983mixtec
50	animal	kitiʔ		9446				zaca11	josserand1983mixtec
50	animal	kiȼi		9447				zapo11	josserand1983mixtec
51	bird	saa		9448				acat11	josserand1983mixtec
51	bird	ti-saa		9449				achi11	josserand1983mixtec
51	bird	tɨ-đaa		9450				adeq11	josserand1983mixtec
51	bird	laa		9451				ahue11	josserand1983mixtec
51	bird	saa		9452				alac11	josserand1983mixtec
51	bird	saa		9453				alco11	josserand1983mixtec
51	bird	laa		9454				amat11	josserand1983mixtec
51	bird	ti-đaa		9455				apas11	josserand1983mixtec
51	bird	ti-đaa		9456				apoa11	josserand1983mixtec
51	bird	saa		9457				atat11	josserand1983mixtec
51	bird	laa		9458				aten11	josserand1983mixtec
51	bird	saa		9459				atoy11	josserand1983mixtec
51	bird	saa		9460				ayut11	josserand1983mixtec
51	bird	saa		9461				brav11	josserand1983mixtec
51	bird	ti-laa		9462				caca11	josserand1983mixtec
51	bird	saa		9463				cahu11	josserand1983mixtec
51	bird	saa		9464				chal11	josserand1983mixtec
51	bird	saa		9465				chay11	josserand1983mixtec
51	bird	laa		9466				chay12	josserand1983mixtec
51	bird	laa		9467				chaz11	josserand1983mixtec
51	bird	đaa		9468				chic11	josserand1983mixtec
51	bird	č-đaa		9469				chig11	josserand1983mixtec
51	bird	či-đaa		9470				chig11	josserand1983mixtec
51	bird	laa		9471				coat11	josserand1983mixtec
51	bird	saa		9472				coic11	josserand1983mixtec
51	bird	saa		9473				colo11	josserand1983mixtec
51	bird	laa		9474				coso11	josserand1983mixtec
51	bird	tɨ-đaa		9475				coxc11	josserand1983mixtec
51	bird	čaa		9476				cris11	josserand1983mixtec
51	bird	saa		9477				cuat11	josserand1983mixtec
51	bird	laa		9478				cuau11	josserand1983mixtec
51	bird	tɨ-đaa		9479				cuil11	josserand1983mixtec
51	bird	laa		9480				cuya11	josserand1983mixtec
51	bird	čili-đaa		9481				diux11	josserand1983mixtec
51	bird	laa		9482				dura11	josserand1983mixtec
51	bird	laa		9483				esta11	josserand1983mixtec
51	bird	tɨ-đaa		9484				este11	josserand1983mixtec
51	bird	ⁿdi-laa		9485				flor11	josserand1983mixtec
51	bird	ti-laa		9486				flor11	josserand1983mixtec
51	bird	saā		9487				gran11	josserand1983mixtec
51	bird	tɨ-saā		9488				gran11	josserand1983mixtec
51	bird	laa		9489				guad11	josserand1983mixtec
51	bird	saa		9490				huaz11	josserand1983mixtec
51	bird	saa		9491				itun11	josserand1983mixtec
51	bird	laa		9492				ixpa11	josserand1983mixtec
51	bird	saa		9493				ixta11	josserand1983mixtec
51	bird	ti-đaa		9494				ixta12	josserand1983mixtec
51	bird	laa		9495				ixta13	josserand1983mixtec
51	bird	saa		9496				jami11	josserand1983mixtec
51	bird	tɨ-đaa		9497				jate11	josserand1983mixtec
51	bird	saa		9498				jica11	josserand1983mixtec
51	bird	saa		9499				jica12	josserand1983mixtec
51	bird	đaa		9500				joco11	josserand1983mixtec
51	bird	laa		9501				juxt11	josserand1983mixtec
51	bird	saa		9502				lore11	josserand1983mixtec
51	bird	saa		9503				mech11	josserand1983mixtec
51	bird	sāā		9504				metl11	josserand1983mixtec
51	bird	laa		9505				mica11	josserand1983mixtec
51	bird	silaa		9506				mica11	josserand1983mixtec
51	bird	saa		9507				mixt11	josserand1983mixtec
51	bird	saa		9508				moli11	josserand1983mixtec
51	bird	ⁿdi-laa		9509				mont12	josserand1983mixtec
51	bird	saa		9510				mont13	josserand1983mixtec
51	bird	đaa		9511				mont14	josserand1983mixtec
51	bird	ⁿdi-laa		9512				more11	josserand1983mixtec
51	bird	ti-đaa		9513				ndua11	josserand1983mixtec
51	bird	laa		9514				nuch11	josserand1983mixtec
51	bird	saa		9515				nund11	josserand1983mixtec
51	bird	ti-saa		9516				nund12	josserand1983mixtec
51	bird	ti-laa		9517				nund13	josserand1983mixtec
51	bird	saa		9518				nuti11	josserand1983mixtec
51	bird	či-đaa		9519				nuxa11	josserand1983mixtec
51	bird	či-đaa		9520				nuxi11	josserand1983mixtec
51	bird	sāā		9521				nuyo11	josserand1983mixtec
51	bird	sāà		9522				ocot11	josserand1983mixtec
51	bird	saa		9523				pena12	josserand1983mixtec
51	bird	tɨ́-la̡a̡		9524				peno11	josserand1983mixtec
51	bird	či-đaa		9525				pied11	josserand1983mixtec
51	bird	saa		9526				pino11	josserand1983mixtec
51	bird	saa		9527				pino12	josserand1983mixtec
51	bird	saa		9528				prog11	josserand1983mixtec
51	bird	laa		9529				prog12	josserand1983mixtec
51	bird	tɨ-laa		9530				prom01	josserand1983mixtec
51	bird	laa		9531				reye11	josserand1983mixtec
51	bird	saa		9532				sayu11	josserand1983mixtec
51	bird	či-đaa		9533				sind11	josserand1983mixtec
51	bird	saa		9534				sini11	josserand1983mixtec
51	bird	đaa		9535				soya11	josserand1983mixtec
51	bird	či-đaa		9536				tama11	josserand1983mixtec
51	bird	ⁿdi-laa		9537				tama12	josserand1983mixtec
51	bird	đaa		9538				tata11	josserand1983mixtec
51	bird	laa		9539				teco11	josserand1983mixtec
51	bird	ti-đaa		9540				teit11	josserand1983mixtec
51	bird	saa		9541				tejo11	josserand1983mixtec
51	bird	laa		9542				tepe11	josserand1983mixtec
51	bird	saa		9543				tepe12	josserand1983mixtec
51	bird	đaa		9544				tepo11	josserand1983mixtec
51	bird	ti-đaa		9545				tida11	josserand1983mixtec
51	bird	taa		9546				tila11	josserand1983mixtec
51	bird	ⁿdi-saa		9547				tlac11	josserand1983mixtec
51	bird	či-đaa		9548				tlal11	josserand1983mixtec
51	bird	ti-đaa		9549				tlaz11	josserand1983mixtec
51	bird	laa		9550				tona11	josserand1983mixtec
51	bird	laa		9551				toto12	josserand1983mixtec
51	bird	saa		9552				tutu11	josserand1983mixtec
51	bird	si-laa		9553				xaya11	josserand1983mixtec
51	bird	lāā		9554				xaya12	josserand1983mixtec
51	bird	ti-saa		9555				yolo11	josserand1983mixtec
51	bird	saa		9556				yolo12	josserand1983mixtec
51	bird	saa		9557				yoso11	josserand1983mixtec
51	bird	ti-saa		9558				yucu11	josserand1983mixtec
51	bird	sāā		9559				yucu12	josserand1983mixtec
51	bird	laa		9560				yucu13	josserand1983mixtec
51	bird	sāá		9561				yucu15	josserand1983mixtec
51	bird	laa		9562				yucu16	josserand1983mixtec
51	bird	či-đaa		9563				yuta11	josserand1983mixtec
51	bird	tɨ-đaa		9564				yuta12	josserand1983mixtec
51	bird	saa		9565				zaca11	josserand1983mixtec
51	bird	ȼi-laa		9566				zapo11	josserand1983mixtec
53	snake	koo		9567				acat11	josserand1983mixtec
53	snake	koo		9568				achi11	josserand1983mixtec
53	snake	kòo-káā		9569				ahue11	josserand1983mixtec
53	snake	kòò		9570				alac11	josserand1983mixtec
53	snake	koo		9571				alco11	josserand1983mixtec
53	snake	koo		9572				apas11	josserand1983mixtec
53	snake	koo		9573				apoa11	josserand1983mixtec
53	snake	koō		9574				atat11	josserand1983mixtec
53	snake	kòò		9575				aten11	josserand1983mixtec
53	snake	koo		9576				atoy11	josserand1983mixtec
53	snake	kōoʔ		9577				ayut11	josserand1983mixtec
53	snake	koo		9578				brav11	josserand1983mixtec
53	snake	koo		9579				cahu11	josserand1983mixtec
53	snake	koo		9580				chal11	josserand1983mixtec
53	snake	koo		9581				chay11	josserand1983mixtec
53	snake	koo		9582				chaz11	josserand1983mixtec
53	snake	koo		9583				chic11	josserand1983mixtec
53	snake	koo		9584				chig11	josserand1983mixtec
53	snake	koo		9585				coat11	josserand1983mixtec
53	snake	koǒ		9586				coic11	josserand1983mixtec
53	snake	koo		9587				colo11	josserand1983mixtec
53	snake	koo		9588				coso11	josserand1983mixtec
53	snake	koo		9589				cuat11	josserand1983mixtec
53	snake	koo		9590				cuau11	josserand1983mixtec
53	snake	koo		9591				cuil11	josserand1983mixtec
53	snake	koo		9592				cuya11	josserand1983mixtec
53	snake	koo		9593				dura11	josserand1983mixtec
53	snake	koo		9594				esta11	josserand1983mixtec
53	snake	koo		9595				este11	josserand1983mixtec
53	snake	koō		9596				gran11	josserand1983mixtec
53	snake	kòò-káa		9597				guad11	josserand1983mixtec
53	snake	koo		9598				huaz11	josserand1983mixtec
53	snake	koo		9599				huit11	josserand1983mixtec
53	snake	koo		9600				itun11	josserand1983mixtec
53	snake	kóó-kāá		9601				ixpa11	josserand1983mixtec
53	snake	koo		9602				ixta11	josserand1983mixtec
53	snake	koo		9603				ixta12	josserand1983mixtec
53	snake	koo		9604				jami11	josserand1983mixtec
53	snake	koo		9605				jica11	josserand1983mixtec
53	snake	koo		9606				jica12	josserand1983mixtec
53	snake	koo		9607				joco11	josserand1983mixtec
53	snake	koo		9608				juxt11	josserand1983mixtec
53	snake	koo		9609				lore11	josserand1983mixtec
53	snake	koo		9610				mech11	josserand1983mixtec
53	snake	kòō		9611				metl11	josserand1983mixtec
53	snake	koo		9612				mixt11	josserand1983mixtec
53	snake	koo		9613				moli11	josserand1983mixtec
53	snake	koo		9614				mont13	josserand1983mixtec
53	snake	koo		9615				more11	josserand1983mixtec
53	snake	kòò-káá		9616				nuch11	josserand1983mixtec
53	snake	koo		9617				nuxa11	josserand1983mixtec
53	snake	koo		9618				nuxi11	josserand1983mixtec
53	snake	kòò		9619				nuyo11	josserand1983mixtec
53	snake	kòò		9620				ocot11	josserand1983mixtec
53	snake	kóó		9621				peno11	josserand1983mixtec
53	snake	koo		9622				pied11	josserand1983mixtec
53	snake	koo		9623				pino11	josserand1983mixtec
53	snake	koo		9624				pino12	josserand1983mixtec
53	snake	kooʔ		9625				prom01	josserand1983mixtec
53	snake	kòò		9626				reye11	josserand1983mixtec
53	snake	koo		9627				sayu11	josserand1983mixtec
53	snake	koo		9628				sind11	josserand1983mixtec
53	snake	koo		9629				soya11	josserand1983mixtec
53	snake	koo		9630				tama11	josserand1983mixtec
53	snake	kòò-káā		9631				tama12	josserand1983mixtec
53	snake	kòò-ká		9632				teco11	josserand1983mixtec
53	snake	koo		9633				teit11	josserand1983mixtec
53	snake	koo		9634				tepe11	josserand1983mixtec
53	snake	koo		9635				tepe12	josserand1983mixtec
53	snake	koo		9636				tepo11	josserand1983mixtec
53	snake	koo		9637				tida11	josserand1983mixtec
53	snake	koo		9638				tila11	josserand1983mixtec
53	snake	koo		9639				tlac11	josserand1983mixtec
53	snake	koo		9640				tlal11	josserand1983mixtec
53	snake	koo		9641				tlaz11	josserand1983mixtec
53	snake	koo		9642				tona11	josserand1983mixtec
53	snake	koo		9643				tutu11	josserand1983mixtec
53	snake	kòò		9644				xaya12	josserand1983mixtec
53	snake	koo		9645				yolo11	josserand1983mixtec
53	snake	koo		9646				yolo12	josserand1983mixtec
53	snake	koo		9647				yoso11	josserand1983mixtec
53	snake	koo		9648				yucu11	josserand1983mixtec
53	snake	kòò		9649				yucu12	josserand1983mixtec
53	snake	kòò		9650				yucu13	josserand1983mixtec
53	snake	kòō		9651				yucu15	josserand1983mixtec
53	snake	kooʔ		9652				zaca11	josserand1983mixtec
53	snake	koo		9653				zapo11	josserand1983mixtec
54	frog	saʔwa		9654				acat11	josserand1983mixtec
54	frog	sapu		9655		yes	Spanish	adeq11	josserand1983mixtec
54	frog	la-ko̡ⁿdo		9656				ahue11	josserand1983mixtec
54	frog	laʔwa		9657				ahue11	josserand1983mixtec
54	frog	saʔwa		9658				alac11	josserand1983mixtec
54	frog	saʔwa		9659				alco11	josserand1983mixtec
54	frog	ti-rana		9660				amat11	josserand1983mixtec
54	frog	ⁿdi-laʔwa		9661				apas11	josserand1983mixtec
54	frog	(lika)-laʔwa	lika-laʔwa	9662	the first part could be ‘small’			apoa11	josserand1983mixtec
54	frog	saʔva		9663				atat11	josserand1983mixtec
54	frog	laʔo		9664				aten11	josserand1983mixtec
54	frog	saʔwa		9665				atoy11	josserand1983mixtec
54	frog	saʔwa		9666				ayut11	josserand1983mixtec
54	frog	saʔwa		9667				brav11	josserand1983mixtec
