ID	DOCULECT	CONCEPT	OTHER_CONCEPT	VALUE	FORM	IDlist	CONCEPTICON_ID	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
18228	mont13	TASTY	sabroso	ⁿduʔu̧	ⁿduʔu̧	183	1813	NA	NA	josserand1983mixtec	NA
18229	more11	TASTY	sabroso	aši̧-ña̧	aši̧-ña̧	183	1813	NA	NA	josserand1983mixtec	NA
18230	nuch11	TASTY	sabroso	ʔahi	ʔahi	183	1813	NA	NA	josserand1983mixtec	NA
18231	nuxa11	TASTY	sabroso	ađɨ	ađɨ	183	1813	NA	NA	josserand1983mixtec	NA
18232	nuxi11	TASTY	sabroso	ađi	ađi	183	1813	NA	NA	josserand1983mixtec	NA
18233	nuyo11	TASTY	sabroso	nù̧ʔū̧	nù̧ʔū̧	183	1813	NA	NA	josserand1983mixtec	NA
18234	ocot11	TASTY	sabroso	ʔà̧sì̧	ʔà̧sì̧	183	1813	NA	NA	josserand1983mixtec	NA
5386	papa11	TASTY	sabroso	yu³du³	yu³du³	183	1813	NA	NA	anderson1983diccionario	NA
5052	pena11	TASTY	sabroso	asì	asì	183	1813	NA	NA	hollenbach2017diccionario	[BA]
18235	peno11	TASTY	sabroso	waʔa-šeši	waʔa-šeši	183	1813	NA	NA	josserand1983mixtec	NA
18236	pied11	TASTY	sabroso	ađi	ađi	183	1813	NA	NA	josserand1983mixtec	NA
3827	pied12	TASTY	sabroso	àsǐn	àsǐn	183	1813	NA	NA	oxnard2020	NA
18237	pino11	TASTY	sabroso	asi	asi	183	1813	NA	NA	josserand1983mixtec	NA
18238	pino12	TASTY	sabroso	asɨ̧	asɨ̧	183	1813	NA	NA	josserand1983mixtec	NA
18240	prom01	TASTY	sabroso	asi̧ʔ	asi̧ʔ	183	1813	NA	NA	josserand1983mixtec	NA
18239	prom01	TASTY	sabroso	asɨ̧ʔ	asɨ̧ʔ	183	1813	NA	NA	josserand1983mixtec	NA
18241	reye11	TASTY	sabroso	ʔasi	ʔasi	183	1813	NA	NA	josserand1983mixtec	NA
18242	sayu11	TASTY	sabroso	asi̧	asi̧	183	1813	NA	NA	josserand1983mixtec	NA
18244	sind11	TASTY	sabroso	ađi	ađi	183	1813	NA	NA	josserand1983mixtec	NA
18243	sind11	TASTY	sabroso	že-waʔa	že-waʔa	183	1813	NA	NA	josserand1983mixtec	NA
18245	soya11	TASTY	sabroso	ađi	ađi	183	1813	NA	NA	josserand1983mixtec	NA
18246	tama11	TASTY	sabroso	Nna̧mi̧	nna̧mi̧	183	1813	NA	NA	josserand1983mixtec	NA
18248	tama12	TASTY	sabroso	há̧ā̧	há̧ā̧	183	1813	NA	NA	josserand1983mixtec	NA
18249	teco11	TASTY	sabroso	ʔasi	ʔasi	183	1813	NA	NA	josserand1983mixtec	NA
18250	teit11	TASTY	sabroso	ađi	ađi	183	1813	NA	NA	josserand1983mixtec	NA
18251	tepe11	TASTY	sabroso	ađi	ađi	183	1813	NA	NA	josserand1983mixtec	NA
18252	tepe12	TASTY	sabroso	asi̧	asi̧	183	1813	NA	NA	josserand1983mixtec	NA
2014	tepo01	TASTY	sabroso	adzi	adzi	183	1813	NA	NA	alvarado1593vocabulario	NA
18253	tepo11	TASTY	sabroso	ađi̧	ađi̧	183	1813	NA	NA	josserand1983mixtec	NA
18254	tida11	TASTY	sabroso	ađi	ađi	183	1813	NA	NA	josserand1983mixtec	NA
18255	tila11	TASTY	sabroso	ađi	ađi	183	1813	NA	NA	josserand1983mixtec	NA
18256	tlac11	TASTY	sabroso	asi	asi	183	1813	NA	NA	josserand1983mixtec	NA
3826	tlah11	TASTY	sabroso	yàsí	yàsí	183	1813	NA	NA	oxnard2020	NA
18257	tlal11	TASTY	sabroso	tna̧ʔa̧-ƀi	tna̧ʔa̧-ƀi	183	1813	NA	NA	josserand1983mixtec	NA
18258	tona11	TASTY	sabroso	ađi	ađi	183	1813	NA	NA	josserand1983mixtec	NA
18259	tutu11	TASTY	sabroso	asɨ	asɨ	183	1813	NA	NA	josserand1983mixtec	NA
18260	xaya12	TASTY	sabroso	àđì	àđì	183	1813	NA	NA	josserand1983mixtec	NA
4825	xoch11	TASTY	sabroso	ya̠sín	ya̠sín	183	1813	NA	NA	stark2013diccionario	NA
18261	yolo11	TASTY	sabroso	asu̧	asu̧	183	1813	NA	NA	josserand1983mixtec	NA
348	yolo11	TASTY	sabroso	ya¹sin⁴	ya¹sin⁴	183	1813	NA	NA	amith2020yoloxochitl	NA
18262	yolo12	TASTY	sabroso	asi̧	asi̧	183	1813	NA	NA	josserand1983mixtec	NA
18263	yoso11	TASTY	sabroso	asu̧	asu̧	183	1813	NA	NA	josserand1983mixtec	NA
20573	yoso14	TASTY	sabroso	asin	asin	183	1813	NA	NA	gittlen2016gramatica	NA
18264	yucu11	TASTY	sabroso	asi̧	asi̧	183	1813	NA	NA	josserand1983mixtec	NA
18265	yucu12	TASTY	sabroso	nù̧ʔū̧	nù̧ʔū̧	183	1813	NA	NA	josserand1983mixtec	NA
18266	yucu13	TASTY	sabroso	ʔahi	ʔahi	183	1813	NA	NA	josserand1983mixtec	NA
18267	yucu15	TASTY	sabroso	žàsí	žàsí	183	1813	NA	NA	josserand1983mixtec	NA
20971	yuta13	TASTY	sabroso	adi̠	adi̠	183	1813	NA	NA	williams2017diccionario	NA
18268	zaca11	TASTY	sabroso	asɨ̧ʔ	asɨ̧ʔ	183	1813	NA	NA	josserand1983mixtec	NA
18269	zapo11	TASTY	sabroso	ađi	ađi	183	1813	NA	NA	josserand1983mixtec	NA
6091	chic12	TASTY	sabroso, delicioso	daj³⁴	daj³⁴	183	1813	NA	NA	good1978diccionario	NA
1264	diux11	TASTY	tasty, delicious	aðɨ̄	aðɨ̄	183	1813	NA	NA	kuiper1991syntactic	NA
725	prog12	TASTY	tasty, delicious	axyā	axyā	183	1813	NA	NA	shields1988syntactic	NA
20759	yucu17	TASTY	tasty, delicious	àsǐ	àsǐ	183	1813	NA	NA	salazar2020yucunani	NA
1618	copa11	TASTY	tasty, pleasing	shianh¹	shianh¹	183	1813	NA	NA	hollenbach1992syntactic	NA
137	abas11	TEN	diez	utsi	utsi	166	1515	NA	NA	galindo-sanchez2009vocabulario	NA
16988	acat11	TEN	diez	usi	usi	166	1515	NA	NA	josserand1983mixtec	NA
16989	achi11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
16990	adeq11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
16991	ahue11	TEN	diez	ʔüšü	ʔüšü	166	1515	NA	NA	josserand1983mixtec	NA
4634	alac11	TEN	diez	u̠xu̠	u̠xu̠	166	1515	NA	NA	zylstra2012gramatica	NA
16992	alac11	TEN	diez	ušu	ušu	166	1515	NA	NA	josserand1983mixtec	NA
16993	alco11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
16994	amat11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
16995	apas11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
16996	apoa11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
16997	atat11	TEN	diez	uxī	uxī	166	1515	NA	NA	josserand1983mixtec	NA
5169	atat11	TEN	diez	uxī	uxī	166	1515	NA	NA	alexander1980gramatica	[C]
16998	aten11	TEN	diez	ʔùšì	ʔùšì	166	1515	NA	NA	josserand1983mixtec	NA
16999	atoy11	TEN	diez	uči	uči	166	1515	NA	NA	josserand1983mixtec	NA
17000	ayut11	TEN	diez	ūši	ūši	166	1515	NA	NA	josserand1983mixtec	NA
17001	brav11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
17002	caca11	TEN	diez	üši	üši	166	1515	NA	NA	josserand1983mixtec	NA
17003	cahu11	TEN	diez	ušu	ušu	166	1515	NA	NA	josserand1983mixtec	NA
17004	chal11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
4106	chay11	TEN	diez	usi	usi	166	1515	NA	NA	pensinger1974diccionario	NA
17005	chay11	TEN	diez	uči	uči	166	1515	NA	NA	josserand1983mixtec	NA
17006	chay12	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
17007	chaz11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
1782	chic02	TEN	diez	chia	chia	166	1515	NA	NA	belmar1897ensayo	NA
1783	chic02	TEN	diez	Chiía	chiía	166	1515	NA	NA	belmar1897ensayo	NA
17008	chic11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
6076	chic12	TEN	diez	chi’⁴	chi’⁴	166	1515	NA	NA	good1978diccionario	NA
21173	chic12	TEN	diez	tʃi²ʔ	tʃi²ʔ	166	1515	NA	NA	hernandez-mendoza2020vocabulario	NA
17009	chig11	TEN	diez	ùṣ̌ì	ùṣ̌ì	166	1515	NA	NA	josserand1983mixtec	NA
17010	coat11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
17011	coic11	TEN	diez	ʔùšì	ʔùšì	166	1515	NA	NA	josserand1983mixtec	NA
4318	colo11	TEN	diez	utsi	utsi	166	1515	NA	NA	stark1986diccionario	NA
17012	colo11	TEN	diez	uči	uči	166	1515	NA	NA	josserand1983mixtec	NA
17013	coso11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
17014	coxc11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
17015	cris11	TEN	diez	uči	uči	166	1515	NA	NA	josserand1983mixtec	NA
17016	cuat11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
17017	cuau11	TEN	diez	uṣ̌i	uṣ̌i	166	1515	NA	NA	josserand1983mixtec	NA
17019	cuil11	TEN	diez	ɨši	ɨši	166	1515	NA	NA	josserand1983mixtec	NA
17018	cuil11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
17020	cuya11	TEN	diez	uṣ̌i	uṣ̌i	166	1515	NA	NA	josserand1983mixtec	NA
17021	diux11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
20269	dura11	TEN	diez	ìxì	ìxì	166	1515	NA	NA	hernandez2020san-martin	NA
17022	dura11	TEN	diez	ʔìšì	ʔìšì	166	1515	NA	NA	josserand1983mixtec	NA
17023	esta11	TEN	diez	ušü	ušü	166	1515	NA	NA	josserand1983mixtec	NA
17024	este11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
17025	flor11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
3750	flor12	TEN	diez	ùxì	ùxì	166	1515	NA	NA	oxnard2020	NA
17026	gran11	TEN	diez	uxī	uxī	166	1515	NA	NA	josserand1983mixtec	NA
17027	guad11	TEN	diez	ʔùsì	ʔùsì	166	1515	NA	NA	josserand1983mixtec	NA
17028	huaz11	TEN	diez	uči	uči	166	1515	NA	NA	josserand1983mixtec	NA
20440	huen11	TEN	diez	úxi	úxi	166	1515	NA	NA	becerra-roldan2015un-estudio	NA
17029	huit11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
17030	itun11	TEN	diez	uxi	uxi	166	1515	NA	NA	josserand1983mixtec	NA
17031	ixpa11	TEN	diez	ʔušu	ʔušu	166	1515	NA	NA	josserand1983mixtec	NA
17032	ixta11	TEN	diez	uči	uči	166	1515	NA	NA	josserand1983mixtec	NA
17033	ixta12	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
17034	ixta13	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
17035	jami11	TEN	diez	uči	uči	166	1515	NA	NA	josserand1983mixtec	NA
17036	jate11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
17037	jica11	TEN	diez	uči	uči	166	1515	NA	NA	josserand1983mixtec	NA
17038	jica12	TEN	diez	uči	uči	166	1515	NA	NA	josserand1983mixtec	NA
6292	jica13	TEN	diez	u̠xi̠	u̠xi̠	166	1515	NA	NA	Emily John-Martin	NA
17039	joco11	TEN	diez	uš̯i	uš̯i	166	1515	NA	NA	josserand1983mixtec	NA
17040	juxt11	TEN	diez	uṣi	uṣi	166	1515	NA	NA	josserand1983mixtec	NA
17041	lore11	TEN	diez	uči	uči	166	1515	NA	NA	josserand1983mixtec	NA
17042	mech11	TEN	diez	uči	uči	166	1515	NA	NA	josserand1983mixtec	NA
17043	mica11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
17044	mixt11	TEN	diez	uči	uči	166	1515	NA	NA	josserand1983mixtec	NA
3752	mixt11	TEN	diez	ùtsì	ùtsì	166	1515	NA	NA	oxnard2020	NA
17045	moli11	TEN	diez	uṣ̌i	uṣ̌i	166	1515	NA	NA	josserand1983mixtec	NA
17046	mont12	TEN	diez	usi	usi	166	1515	NA	NA	josserand1983mixtec	NA
3751	mont12	TEN	diez	ùsì	ùsì	166	1515	NA	NA	oxnard2020	NA
17047	mont13	TEN	diez	uxi	uxi	166	1515	NA	NA	josserand1983mixtec	NA
17048	mont14	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
17049	more11	TEN	diez	üšü	üšü	166	1515	NA	NA	josserand1983mixtec	NA
17050	ndua11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
17051	nuch11	TEN	diez	ʔušu	ʔušu	166	1515	NA	NA	josserand1983mixtec	NA
17052	nund11	TEN	diez	uṣ̌i	uṣ̌i	166	1515	NA	NA	josserand1983mixtec	NA
17053	nund12	TEN	diez	uṣ̌i	uṣ̌i	166	1515	NA	NA	josserand1983mixtec	NA
17054	nund13	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
17055	nuti11	TEN	diez	uči	uči	166	1515	NA	NA	josserand1983mixtec	NA
17056	nuxa11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
17057	nuxi11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
17058	nuyo11	TEN	diez	ʔùxì	ʔùxì	166	1515	NA	NA	josserand1983mixtec	NA
17059	ocot11	TEN	diez	ʔùšì	ʔùšì	166	1515	NA	NA	josserand1983mixtec	NA
5369	papa11	TEN	diez	ndi³chi²	ndi³chi²	166	1515	NA	NA	anderson1983diccionario	NA
5028	pena11	TEN	diez	uxì	uxì	166	1515	NA	NA	hollenbach2017diccionario	
17060	pena12	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
17061	peno11	TEN	diez	úší	úší	166	1515	NA	NA	josserand1983mixtec	NA
17062	pied11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
3749	pied12	TEN	diez	ùxì	ùxì	166	1515	NA	NA	oxnard2020	NA
17063	pino11	TEN	diez	uči	uči	166	1515	NA	NA	josserand1983mixtec	NA
17064	pino12	TEN	diez	uči	uči	166	1515	NA	NA	josserand1983mixtec	NA
17065	prog11	TEN	diez	uṣ̌i	uṣ̌i	166	1515	NA	NA	josserand1983mixtec	NA
17066	prog12	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
17067	prom01	TEN	diez	uxi	uxi	166	1515	NA	NA	josserand1983mixtec	NA
17068	reye11	TEN	diez	ʔixi	ʔixi	166	1515	NA	NA	josserand1983mixtec	NA
17069	sayu11	TEN	diez	uči	uči	166	1515	NA	NA	josserand1983mixtec	NA
17070	sind11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
17071	sini11	TEN	diez	uṣ̌i	uṣ̌i	166	1515	NA	NA	josserand1983mixtec	NA
17072	soya11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
17073	tama11	TEN	diez	uṣ̌ɨ	uṣ̌ɨ	166	1515	NA	NA	josserand1983mixtec	NA
17074	tama12	TEN	diez	ʔušu	ʔušu	166	1515	NA	NA	josserand1983mixtec	NA
17075	tata11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
17076	teco11	TEN	diez	ʔišì	ʔišì	166	1515	NA	NA	josserand1983mixtec	NA
17077	teit11	TEN	diez	uṣ̌i	uṣ̌i	166	1515	NA	NA	josserand1983mixtec	NA
17078	tejo11	TEN	diez	uči	uči	166	1515	NA	NA	josserand1983mixtec	NA
5539	tepe03	TEN	diez	ndichi	ndichi	166	1515	NA	NA	belmar1902el-cuicateco	NA
17079	tepe11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
17080	tepe12	TEN	diez	uči	uči	166	1515	NA	NA	josserand1983mixtec	NA
1986	tepo01	TEN	diez	visi	visi	166	1515	NA	NA	alvarado1593vocabulario	NA
17081	tepo11	TEN	diez	usi	usi	166	1515	NA	NA	josserand1983mixtec	NA
17082	tida11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
17083	tila11	TEN	diez	uṣ̌i	uṣ̌i	166	1515	NA	NA	josserand1983mixtec	NA
17084	tlac11	TEN	diez	uṣ̌i	uṣ̌i	166	1515	NA	NA	josserand1983mixtec	NA
17085	tlac12	TEN	diez	ʔüši	ʔüši	166	1515	NA	NA	josserand1983mixtec	NA
3748	tlah11	TEN	diez	uxì	uxì	166	1515	NA	NA	oxnard2020	NA
17086	tlal11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
17087	tlaz11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
17088	tona11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
17089	toto12	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
17090	tutu11	TEN	diez	uči	uči	166	1515	NA	NA	josserand1983mixtec	NA
17091	xaya11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
17092	xaya12	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
4810	xoch11	TEN	diez	u̠xi̠	u̠xi̠	166	1515	NA	NA	stark2013diccionario	NA
17093	yolo11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
331	yolo11	TEN	diez	u¹xi¹	u¹xi¹	166	1515	NA	NA	amith2020yoloxochitl	NA
17094	yolo12	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
17095	yoso11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
20558	yoso14	TEN	diez	uxi	uxi	166	1515	NA	NA	gittlen2016gramatica	NA
17096	yucu11	TEN	diez	uxi	uxi	166	1515	NA	NA	josserand1983mixtec	NA
17097	yucu12	TEN	diez	ʔùšì	ʔùšì	166	1515	NA	NA	josserand1983mixtec	NA
17098	yucu13	TEN	diez	ʔuši	ʔuši	166	1515	NA	NA	josserand1983mixtec	NA
17099	yucu15	TEN	diez	ʔusi	ʔusi	166	1515	NA	NA	josserand1983mixtec	NA
17100	yucu16	TEN	diez	isi-(ƀi)	isi-ƀi	166	1515	NA	NA	josserand1983mixtec	NA
17101	yuta11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
17102	yuta12	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
20953	yuta13	TEN	diez	uxi̠	uxi̠	166	1515	NA	NA	williams2017diccionario	NA
17103	zaca11	TEN	diez	uči	uči	166	1515	NA	NA	josserand1983mixtec	NA
4459	zaca11	TEN	diez	uchi	uchi	166	1515	NA	NA	towne2011gramatica	NA
17104	zapo11	TEN	diez	uši	uši	166	1515	NA	NA	josserand1983mixtec	NA
1105	alac11	TEN	ten	ushu	ushu	166	1515	NA	NA	zylstra1991syntactic	NA
843	ayut11	TEN	ten	ūshi	ūshi	166	1515	NA	NA	hills1990syntactic	NA
973	coat11	TEN	ten	úhshī	úhshī	166	1515	NA	NA	small1990syntactic	NA
1344	conc11	TEN	ten	ntīchī	ntīchī	166	1515	NA	NA	bradley1991preliminary	NA
1604	copa11	TEN	ten	ichih²	ichih²	166	1515	NA	NA	hollenbach1992syntactic	NA
1605	copa11	TEN	ten	chih²	chih²	166	1515	NA	NA	hollenbach1992syntactic	NA
1250	diux11	TEN	ten	úshî	úshî	166	1515	NA	NA	kuiper1991syntactic	NA
460	jami11	TEN	ten	uchi	uchi	166	1515	NA	NA	johnson1988syntactic	NA
583	ocot11	TEN	ten	ushi	ushi	166	1515	NA	NA	alexander1988syntactic	NA
711	prog12	TEN	ten	ushu	ushu	166	1515	NA	NA	shields1988syntactic	NA
1458	yoso11	TEN	ten	ūshi	ūshi	166	1515	NA	NA	farris1992syntactic	NA
20745	yucu17	TEN	ten	ùtsì	ùtsì	166	1515	NA	NA	salazar2020yucunani	NA
69	abas11	THORN	espina	iñu	iñu	86	124	NA	NA	galindo-sanchez2009vocabulario	NA
5685	alco11	THORN	espina	i³ɲu⁴	i³ɲu⁴	86	124	NA	NA	swanton2020observaciones	NA
5687	chal11	THORN	espina	i²ɲu²	i²ɲu²	86	124	NA	NA	swanton2020observaciones	+³
4024	chay11	THORN	espina	iñu	iñu	86	124	NA	NA	pensinger1974diccionario	NA
1709	chic02	THORN	espina	Tanha	tanha	86	124	NA	NA	belmar1897ensayo	NA
5991	chic12	THORN	espina	tanj³an	tanj³an	86	124	NA	NA	good1978diccionario	NA
21091	chic12	THORN	espina	tã³²ʰ	tã³²ʰ	86	124	NA	NA	hernandez-mendoza2020vocabulario	NA
4236	colo11	THORN	espina	iñu	iñu	86	124	NA	NA	stark1986diccionario	NA
20184	dura11	THORN	espina	iñù	iñù	86	124	NA	NA	hernandez2020san-martin	NA
20371	huen11	THORN	espina	iñu	iñu	86	124	NA	NA	becerra-roldan2015un-estudio	NA
6204	jica13	THORN	espina	iñú	iñú	86	124	NA	NA	Emily John-Martin	NA
5286	papa11	THORN	espina	yan²	yan²	86	124	NA	NA	anderson1983diccionario	NA
4940	pena11	THORN	espina	iñu	iñu	86	124	NA	NA	hollenbach2017diccionario	[A]
5684	prom01	THORN	espina	íjṍɁ	íjṍɁ	86	124	NA	NA	swanton2020observaciones	NA
5481	tepe03	THORN	espina	yan	yan	86	124	NA	NA	belmar1902el-cuicateco	NA
5482	tepe03	THORN	espina	nan	nan	86	124	NA	NA	belmar1902el-cuicateco	NA
1908	tepo01	THORN	espina	iño	iño	86	124	NA	NA	alvarado1593vocabulario	NA
251	yolo11	THORN	espina	i³ñu⁴	i³ñu⁴	86	124	NA	NA	amith2020yoloxochitl	NA
5688	yucu16	THORN	espina	i³õ¹	i³õ¹	86	124	NA	NA	swanton2020observaciones	NA
20872	yuta13	THORN	espina	ío̠n	ío̠n	86	124	NA	NA	williams2017diccionario	NA
5686	zaca11	THORN	espina	i²ɲu²Ɂ	i²ɲu²Ɂ	86	124	NA	NA	swanton2020observaciones	NA
3352	flor12	THORN	espina, araña	ijñǔ	ijñǔ	86	124	NA	NA	oxnard2020	NA
3354	mixt11	THORN	espina, araña	iñǔ	iñǔ	86	124	NA	NA	oxnard2020	NA
3353	mont12	THORN	espina, araña	iñò	iñò	86	124	NA	NA	oxnard2020	NA
3351	pied12	THORN	espina, araña	ijñǔ	ijñǔ	86	124	NA	NA	oxnard2020	NA
3350	tlah11	THORN	espina, araña	iñú	iñú	86	124	NA	NA	oxnard2020	NA
797	ayut11	THORN	thorn	in̄uh	in̄uh	86	124	NA	NA	hills1990syntactic	NA
930	coat11	THORN	thorn	íñū	íñū	86	124	NA	NA	small1990syntactic	NA
1547	copa11	THORN	thorn	tanx³²	tanx³²	86	124	NA	NA	hollenbach1992syntactic	NA
1196	diux11	THORN	thorn	íñú	íñú	86	124	NA	NA	kuiper1991syntactic	NA
1412	yoso11	THORN	thorn	īñū	īñū	86	124	NA	NA	farris1992syntactic	NA
20667	yucu17	THORN	thorn	iñǔ	iñǔ	86	124	NA	NA	salazar2020yucunani	NA
104	abas11	THREAD	hilo	yu’va	yu’va	127	1161	NA	NA	galindo-sanchez2009vocabulario	NA
14140	acat11	THREAD	hilo	yuʔwa	yuʔwa	127	1161	NA	NA	josserand1983mixtec	NA
14141	achi11	THREAD	hilo	žuʔƀa	žuʔƀa	127	1161	NA	NA	josserand1983mixtec	NA
14142	adeq11	THREAD	hilo	žuʔa	žuʔa	127	1161	NA	NA	josserand1983mixtec	NA
14143	ahue11	THREAD	hilo	žiʔƀa	žiʔƀa	127	1161	NA	NA	josserand1983mixtec	NA
14145	alac11	THREAD	hilo	ìʔwa	ìʔwa	127	1161	NA	NA	josserand1983mixtec	NA
14144	alac11	THREAD	hilo	yìʔwa	yìʔwa	127	1161	NA	NA	josserand1983mixtec	NA
14146	alco11	THREAD	hilo	iʔwa	iʔwa	127	1161	NA	NA	josserand1983mixtec	NA
5749	alco11	THREAD	hilo	i¹Ɂba¹	i¹Ɂba¹	127	1161	NA	NA	swanton2020observaciones	NA
14147	amat11	THREAD	hilo	žoʔo	žoʔo	127	1161	NA	NA	josserand1983mixtec	NA
14148	apas11	THREAD	hilo	žuʔwa	žuʔwa	127	1161	NA	NA	josserand1983mixtec	NA
14149	apoa11	THREAD	hilo	žuʔwa	žuʔwa	127	1161	NA	NA	josserand1983mixtec	NA
14150	atat11	THREAD	hilo	žuʔwā	žuʔwā	127	1161	NA	NA	josserand1983mixtec	NA
14151	aten11	THREAD	hilo	žaʔa	žaʔa	127	1161	NA	NA	josserand1983mixtec	NA
14152	atoy11	THREAD	hilo	yuʔwa	yuʔwa	127	1161	NA	NA	josserand1983mixtec	NA
14153	ayut11	THREAD	hilo	yuʔƀa	yuʔƀa	127	1161	NA	NA	josserand1983mixtec	NA
14154	brav11	THREAD	hilo	yiʔwa	yiʔwa	127	1161	NA	NA	josserand1983mixtec	NA
14155	caca11	THREAD	hilo	žüa(ʔa)	žüaʔa	127	1161	NA	NA	josserand1983mixtec	NA
14156	cahu11	THREAD	hilo	yiʔwa	yiʔwa	127	1161	NA	NA	josserand1983mixtec	NA
14157	chal11	THREAD	hilo	žuʔa	žuʔa	127	1161	NA	NA	josserand1983mixtec	NA
5751	chal11	THREAD	hilo	ju²Ɂa¹	ju²Ɂa¹	127	1161	NA	NA	swanton2020observaciones	NA
4065	chay11	THREAD	hilo	yuhva	yuhva	127	1161	NA	NA	pensinger1974diccionario	NA
14158	chay11	THREAD	hilo	yuʔwa	yuʔwa	127	1161	NA	NA	josserand1983mixtec	NA
14159	chay12	THREAD	hilo	žuʔƀa	žuʔƀa	127	1161	NA	NA	josserand1983mixtec	NA
14160	chaz11	THREAD	hilo	yuʔa	yuʔa	127	1161	NA	NA	josserand1983mixtec	NA
1737	chic02	THREAD	hilo	Ghueheha	ghueheha	127	1161	NA	NA	belmar1897ensayo	NA
14161	chic11	THREAD	hilo	žuʔwa	žuʔwa	127	1161	NA	NA	josserand1983mixtec	NA
6035	chic12	THREAD	hilo	'uej³e	'uej³e	127	1161	NA	NA	good1978diccionario	NA
21133	chic12	THREAD	hilo	ʔwe³²ʰ	ʔwe³²ʰ	127	1161	NA	NA	hernandez-mendoza2020vocabulario	NA
14162	chig11	THREAD	hilo	yuʔwa	yuʔwa	127	1161	NA	NA	josserand1983mixtec	NA
14163	coat11	THREAD	hilo	šuʔƀe	šuʔƀe	127	1161	NA	NA	josserand1983mixtec	NA
14164	coic11	THREAD	hilo	yùʔƀà	yùʔƀà	127	1161	NA	NA	josserand1983mixtec	NA
4279	colo11	THREAD	hilo	yùhvà	yùhvà	127	1161	NA	NA	stark1986diccionario	NA
14165	colo11	THREAD	hilo	yuʔƀa	yuʔƀa	127	1161	NA	NA	josserand1983mixtec	NA
14166	coso11	THREAD	hilo	yuʔa	yuʔa	127	1161	NA	NA	josserand1983mixtec	NA
14167	coxc11	THREAD	hilo	žuʔa	žuʔa	127	1161	NA	NA	josserand1983mixtec	NA
